video_id,source_group,comment_id,parent_id,is_reply,author,text,like_count,published_at,updated_at,relevance_score
RYwFpsaeHDQ,priority,UgzjMVTwD6OChZ0608N4AaABAg,,False,@emmox1000,"Anak yang cerdas....namun diupayakan dalam mendistribusikan ilmu menggunakan bahasa Indonesia yang sangat baik... belajarlah dar para ilmuwan jepang...china, jerman, korea termasuk rusia.... mempelajari boleh pakai bahasa asing, namun dalam membangun kekuatan sains kita harus bisa membangun bahasa kita menjadi bahasa pendistribusian  sains dan teknologi kepada masyarakat kita...",0,2023-08-11T22:46:13Z,2023-08-11T22:46:43Z,12
RYwFpsaeHDQ,priority,UgwXl_NKXnGdoikGrBB4AaABAg,,False,@allymd9909,Kerenn.. bisa dichallange ga bangun sekolah murah utk mencetak anak2 indonesia jago AI.,1,2023-08-11T00:17:49Z,2023-08-11T00:17:49Z,9
RYwFpsaeHDQ,priority,UgzsjJS6Zxv6cAvFXal4AaABAg,,False,@Rezki_SR,"mas nya bagus tp saya tunda drop dulu pas mulai bahas bimbel itu mahal/un affordable...
ya jelas kok mas karena memang dilapangan bimbel itu buat sampingan guru yang u know endingnya masalah apa...
dan pengalaman dulu klo bimbel walau dengan guru yang sama teknik dan trik yang diajarin beda sama yang di sekolah/kelas :) .",0,2023-08-10T11:40:26Z,2023-08-10T11:40:26Z,6
RYwFpsaeHDQ,priority,UgyIXyRrnUzrZjcIttx4AaABAg,,False,@bonytatebestebes2715,"YA ALLOH,  AMIN RAIS, ROKY GARONG , RIJAL LAMLI, DIN SAMSUDIN JG PARA OPOSAN SEMUA, APA GK MALU BESAR YA KLU LIAT TAYANGAN INI,  OM HELMY, TLG PARA OPOSAN ITU BELAJAR CERDAS SAMA DEVIN AND JASEN, BIAR WARAS OTAK NYA, PLEASE.......THANK YOU",0,2023-08-10T04:35:02Z,2023-08-10T04:35:02Z,6
RYwFpsaeHDQ,priority,UgzKXfVdWCQAViWvou54AaABAg,,False,@rahmanto3271,jadi mengerti.. mengapa presiden mnyuruh yg sdh selesai pendidikan di luar negeri disuruh plg?👍👍👍,0,2023-08-09T06:35:49Z,2023-08-09T06:35:49Z,9
RYwFpsaeHDQ,priority,UgzwVwUZdnZ08nO2n3Z4AaABAg,,False,@rudiwibowo9311,udah ngapain sekolah tinggi2 negara aja bisa di urus sama orang yg sekolah nya acak adul,0,2023-08-08T11:59:28Z,2023-08-08T11:59:28Z,9
RYwFpsaeHDQ,priority,Ugx-KVad5N4gPQOoXPl4AaABAg,,False,@srihidayati1333,Gilaaa. 22 tahun pandangannua luar biasa thd dunia pendidikan Indonesia. Anak muda yg sgt membanggakan Indonesia ❤❤❤❤❤,11,2023-08-08T05:41:08Z,2023-08-08T05:41:08Z,6
RYwFpsaeHDQ,priority,UgxyF4xIGdi_xnbwB9R4AaABAg.9t8HmX1OA_jA3VEKeUmPg8,UgxyF4xIGdi_xnbwB9R4AaABAg,True,@erer5355,Bagaimana dengan mahasiswa lulusan Universitas dalam  negeri tunjukan prestasimu jangan ngurusin demo mulu,0,2024-05-16T11:02:59Z,2024-05-16T11:02:59Z,9
RYwFpsaeHDQ,priority,UgxXE__TJgvXujZ8YAZ4AaABAg,,False,@jimbojumboforte,"Salud..!! Anak2 muda yg punya passion utk memajukan pendidikan Indonesia spt ini patut disupport oleh pemerintah. Saya juga pernah dengar semangat yg sama dari Maudy Ayunda & Jerome Polin yg concern dgn kemajuan di bidang pendidikan.
Semoga sukses selalu...! GBU.",0,2023-08-07T10:37:46Z,2023-08-07T10:37:46Z,6
RYwFpsaeHDQ,priority,UgxQfUxoXbYL5-ZzQBN4AaABAg,,False,@m.saifuddina.d3107,Ok.... IA msuk dunia pendidikan indonnesia. Artinya manusia ind benar benar jd pancasilais. Mampukah,0,2023-08-07T08:58:17Z,2023-08-07T08:58:17Z,6
RYwFpsaeHDQ,priority,Ugybp5widaNRRKajXIt4AaABAg,,False,@JamesJumaeng,"Saya seorang Guru, sangat semangat bila AI Education makin banyak  digunakan dalam proses belajar  anak.    Karna Proses education akan lebih cepat.    Bukan zamannya bila Education  harus berlama-lama di sekolah.",28,2023-08-07T03:11:04Z,2023-08-07T03:11:04Z,9
RYwFpsaeHDQ,priority,Ugybp5widaNRRKajXIt4AaABAg.9t5gMcO_IJhA4PPJYaxDKU,Ugybp5widaNRRKajXIt4AaABAg,True,@JamesJumaeng,"saya tidak mengetahui apakah  kamu generasi  abad 20 atau abad 19, yang tidak mengerti manfaat AI Education,  proses belajar tidak selamanya harus ada dlm satu tempat.  kecuali kamu memang pecundang!!!",0,2024-06-08T01:14:54Z,2024-06-08T01:14:54Z,11
RYwFpsaeHDQ,priority,UgwulWz17HwLeinpiaF4AaABAg,,False,@franksinartio704,"AI tidak akan menggantikan manusia/experts dalam mengerjakan tugas. 26:13 
tapi experts dengan memakai AI akan mendominasi dunia pekerjaan dalam bidang apapun. 

Start your AI quest!!!! Now... 

Dalam bidang apapun",0,2023-08-06T08:09:15Z,2023-08-06T08:09:15Z,6
RYwFpsaeHDQ,priority,UgwAFUEJX7ftILXtvxh4AaABAg,,False,@ZhofirTutor,"Keren dan sangat membanggakan! hello tim podcast pak helmy yahya. saya , prodi, tim alumni matematika juga sedang merintis bisnis pendidikan untuk pembahasan AI. apakah kami bisa minta no kontak tim customer service MASA AI?",0,2023-08-05T16:29:34Z,2023-08-05T16:29:34Z,9
RYwFpsaeHDQ,priority,UgzgCy0k-2590Q4t9fh4AaABAg,,False,@moslemcontent6246,"Mendorong anak-anak untuk mempelajari dan mengembangkan kemampuan di bidang teknologi dan AI menjadi sangat penting dalam menghadapi era digital dan revolusi industri 4.0. Mendukung inisiatif pendidikan teknologi, memfasilitasi akses ke sumber daya dan pelatihan, serta memberikan kesempatan bagi anak-anak Indonesia untuk mengembangkan potensinya adalah langkah penting dalam menciptakan generasi muda yang kreatif, inovatif, dan siap menghadapi tantangan masa depan.",2,2023-08-04T06:55:11Z,2023-08-04T06:55:11Z,9
RYwFpsaeHDQ,priority,UgzeMATWba861qOaP_p4AaABAg,,False,@putratunggal0243,Apakah pencipta pendidikan ai  ini ada aplikasi ya,0,2023-08-04T02:32:41Z,2023-08-04T02:32:41Z,9
RYwFpsaeHDQ,priority,UgykJfKIfqfjaXtgOv54AaABAg,,False,@mastaufikgnc7748,"Bangga sekaligus menakutkan...bg Guru"". Semoga tdk tergoda utk dibajak Negara lain dan pemerintah mensuport.Yg lebih membanggakan attitude dia bagus, tdk sok pintar ...👍👍👍",0,2023-08-03T14:30:47Z,2023-08-03T14:56:33Z,6
RYwFpsaeHDQ,priority,UgxBG4MBIvrzR6GVqIJ4AaABAg,,False,@edukasionline-n5n,"sangat menginspirasianak muda yang konsen dengan pendidikan bangsa, semoga dapat dikolaborasikan dengan pola pendidikan yang tidak boleh mengenyampingkan karakter, bgmn SDM subjek anak bangsa ini dapat menjadi pionir tekhnologi juga sebagai pionir anak bangsa yang mencintai bangsanya dengan tidak melupakan nilai dan norma sbg bagian dari pada masyarakat ,,congratulation davyn",5,2023-08-03T08:36:18Z,2023-08-03T08:36:18Z,6
RYwFpsaeHDQ,priority,Ugw1mr-p9ko0Ds18Du14AaABAg,,False,@vivoomtheo,"gw denger jason lbh sharp  ??? 😆Helmy nanya kakaknya.   Davyn kl butuh HR sy siap hahaha..    Btw bener sih biaya les  anak gw TK 45rb /session permacam,  but I can't replace the ""teacher Figure"",  sm ortunya manja dia ngga mau belajar. I'll try AI just as a ""help""  Meski gw takut that  I cant catch up with  what AI will do - how it will affect my son.  He's with babysitter  all day long while we're working.",0,2023-08-03T00:57:55Z,2023-08-03T01:41:24Z,9
RYwFpsaeHDQ,priority,Ugy7VsU9HGTtAemmNT54AaABAg.9sw652hfCA59tIVzpibjIu,Ugy7VsU9HGTtAemmNT54AaABAg,True,@tancen8039,"Kaya memang nilai plus tapi tidak menutup kemungkinan org yg sederhana pun bisa spt Davin kuncinya disiplin diri, semangat belajar dan pantang menyerah, era saat ini banyak beasiswa yang tersedia di berbagai negara.",0,2023-08-12T02:41:49Z,2023-08-12T02:41:49Z,9
RYwFpsaeHDQ,priority,Ugw577JJ_GM-nFZyW6t4AaABAg,,False,@Pekenbeuer,"Secara keseluruhan setuju pak Helmy...dan bangga ada anak muda yang SEPENUH HATI mengakui BANGGA dengan INDONESIA...tp ada sedikit yang menyentil,  saat bapak ngambil contoh inventor dipersulit yaitu pak Slamet/nikuba, saya share aja pak, sejarah air jadi bahan bakar itu dengan biaya murah itu rata2 'penipu', mulai dari Stanley Meyer, di Srilanka, Pakistan , Fiiipina semuanya penipu dan dipenjara dan Indonesia tahun 2008 ada Joko Suprapto yang juga divonis krn menipu Rektor UMY waktu itu dgn genset blue energy...dan hydrogen itu sgt bahaya jika terjadi ledakan...demikian pak, sekedar share saja...MERDEKA!!!",0,2023-08-02T21:36:01Z,2023-08-02T21:36:01Z,7
RYwFpsaeHDQ,priority,Ugxbq8vQhnN-V9ahWOh4AaABAg,,False,@suryo_utomo,"Menarik sekali Pak Helmy. Saya juga punya cerita.

Saya jadi teringat, saat saya kelas 2 sma di tahun 1997 pernah membuat program computer data base perpustakaan di sekolah saya, sebagai tugas akhir kursus pemrograman. Di smu ini, di sebuah kecamatan pinggiran kota Jember, Jawa Timur, saat itu hanya saya yang kursus pemrograman, kalau pun ada siswa yang belajar komputer kebanyakan lebih ke office as a user not programmer.

Perpustakaan SMA saya tahun itu pembukuan/pencatatan masih dikelola secara manual: dicatat tulisan tangan, katalog menggunakan kartu kartu, daftar peminjam masih menggunakan buku besar ditulis tangan (yang kalau ngecek siswa yang belum mengembalikan buku butuh effort harus buka buka lembaran catatan lama). Untuk mengetahui ulasan singkat atau sinopsis isi buku, siswa harus mengambil bukunya langsung terlebih dahulu.

Saya buat program untuk operational perpustakaan ini base on komputerisasi data menggunakan CA Clipper berbasis DOS. Daftar buku, data peminjam, perhitungan denda serta siapa yang belum mengembalikan buku hingga resensi buku dikelola secara komputerisasi. Sebagai contoh otomatisasi adalah saat pustakawan ingin melihat berapa siswa yang meminjam buku dan siapa yang belum mengembalikan, maka tinggal buka menu ""peminjam"". Akan muncul list daftar nomor induk siswa, kelas, judul buku, hingga tanggal akhir peminjaman. Data yang muncul bisa juga di print. Flowchart alur berpikir program perpustakaan yang saya bikin di tahun itu sangat sederhana, dan saat google muncul saya jadi mikir ternyata tidak jauh-jauh amat flowchartnya dengan program perpustakaan yang saya bikin. 

Base on tugas akhir ini, saya juga membuat program komputer kamus, pakai CA Clipper berbasis DOS. Saat itu masih menerjemahkan bahasa Inggris ke Indonesia. Satu kata Inggris akan diterjemahkan ke beberapa kata utama Indonesia yang mewakili, juga contoh dalam kalimat. Next, saya naik ke Pascal for Windows, di mana saya membuat program peta desa. Ada gambar peta desa, tiap-tiap rw atau rt memiliki zona sendiri, Dan setiap pointer mouse kita gerakan di atasnya akan muncul kotak berisi deskripsi seperti nama rt, jumlah kk, potensi ekonomi lokal, masalah masalah lokal setempat, hingga foto foto. 

But, you know what, sedihnya, tidak ada satu guru pun di SMA saya yang memberikan response bagus ke program yang saya bikin, terutama yang program untuk perpustakaan.  Its a first computer program yang dibikin oleh salah satu siswa mereka bahkan sejak SMA ini berdiri. Saya juga tidak tahu, apakah ""kitab tugas akhir"" berisi bahasa pemrograman CA Clipper yang setebal Al-Quran yang saya persembahkan untuk SMA saya masih tersimpan bagus di perpustakaan itu atau mungkin malah sudah dijual kiloan ke kedai buku bekas.

Keberuntungan memang tidak berpihak ke hidup saya. Setelah lulus dari SMA ini, dan menjalani hidup, semua mimpi hidup saya hancur, karena banyak hal terjadi. Dan pengalaman hidup yang saya alami ini saya pikir juga banyak terjadi pada banyak orang-orang di Indonesia. Saya melihat banyak orang-orang bagus, namun berakhir dengan jalan hidup yang just nothing, something like trash in the corner.

Nonton ini saya ikut senang, dan berharap jangan sampai yang beruntung straight to the top  direkrut negara lain. Kita masih sebagai bangsa korup, di mana kerakusan tidak dirasakan sebagai sebuah dosa, mengambil jatah orang dengan senyuman, merusak hidup orang sambil kegirangan, sebuah situasi di mana orang tua bahkan lebih memilih naik haji dibanding membiayai sekolah anaknya.

Oh ya, Pak Helmy, saya pernah memenangkan sebuah lomba penulisan skenario film TV di sebuah institusi negara yang pernah Anda pimpin. Saya pernah berkirim email untuk menanyakan mengenai karya saya, apakah karya tersebut berpeluang atau jadi diproduksi atau tidak? Mengingat, saat lomba berlangsung dulu, ada ""iming-iming"" di ketentuan lomba bahwa naskah pemenang ada peluang untuk diproduksi. Namun hingga saat ini tidak ada balasan. Sama sekali tidak ada basa basi, mengingat ini adalah lembaga publik. Public relation-nya seperti tidak berjalan, or something like that lah.

🙏❤️👍",0,2023-08-02T20:03:30Z,2023-08-02T20:03:30Z,14
RYwFpsaeHDQ,priority,Ugx_chw6Vb-Y2t_QOb14AaABAg,,False,@bakalo3850,"Bagaimana klw Masa AI bekerja sama dgn pemerintah utk memajukan guru"" dan murid"" dinegara ini",0,2023-08-02T15:29:55Z,2023-08-02T15:29:55Z,6
RYwFpsaeHDQ,priority,UgzTCs69qSZMSyA3jbN4AaABAg,,False,@Bank.merusak.ekonomi,"Ai lebih pintar dari manusia??dia aja belajar dari manusia...masa iya  kita mau di tindas seperti mereka ujung ujungnya kita pasti di perbudak teknologi...kalau mau majuin pendidikan,pertama tuh waktu nya di kuranginn karena mereka rata rata sulit untuk mencari passionya sendiri karena sibuk dengan sekolahnya...bukan di gantikan AI...kalau AI guru kita dan pintar...pekerjaan guru akan tidak ada kedepanyaa...kita akan menjadi budak teknologi.......kalian pikir bagus AI tapi bagi orang yang keluar text book sekolah mereka berfikir sisi gelapnya AI...kita akan jadi budak...kita akan di tindas",1,2023-08-02T13:14:43Z,2023-08-02T13:14:43Z,9
RYwFpsaeHDQ,priority,UgzOmZgHdyqPXc8Tgkt4AaABAg,,False,@s3nganggur,"saya juga master teknik SIPIL tapi belum pernah nemuin nyiptain sesuatu....wkkk....MUNGKIN KARENA WA,TU KECIL SAYA  STANTING, atau sistem pendidikan saya yg keliru....SO PILIH PRESIDEN YANG BISA MEMBUAT SDM INDO JOS",0,2023-08-02T06:52:11Z,2023-08-02T06:52:11Z,6
RYwFpsaeHDQ,priority,Ugz9sugnuQeLLbX5_BZ4AaABAg,,False,@Yulizar.mMunir-sf5wu,Sebenarnya anak2 bangsa rata pandai2cerdik2.. Tp cuma simtim..pelajaran..atau pemimpinnya saja yg berkelas bajingan...semuanya di persulit..banyak anak2bmiskin yg pintar2..mereka banyak mendapatkan kesulittan..untuk makan saja merrka susah .apatah lg iyuran yg harus mereka keluarkan...sepatutnya di rana ini pamerintah masuk..tp apa yg pamerintah bikin ..semuanya mereka bajingan..sepatutnya anak2 dpt biaya siswa..tp apa yg terjadi..kalian pasti tau..beruntunglh kalian anak2org kaya...,0,2023-08-02T05:57:16Z,2023-08-02T05:58:09Z,6
RYwFpsaeHDQ,priority,UgxEX2IFC9_TpF2X3WV4AaABAg,,False,@ibnualipmunandar728,"iq orang iundo ga kalah pintar ama neggara lainn ,, cuma kami d dokrinn   , setlah lulus sekolah bagay mana cara nya memenuhui kebutuhan  hidup sendiri, sedang kan  lapangan pekerjan saja susah     ,, dan  saya dari pelosok desa  dalam pengenalan teknologi  sangat lah minim  d sekolah sekolah dasar  ,   dengan begitu melimpah nya  sumber daya alam di  TANAH AIR  ini ,  tetapi kesejahtran rakyat nya sangat lah minim apalagi d pelosok desa ..  kami bukan lah bodohh tetapii kami tidak d berikan pasilitas  yang memadai ,,    dan  tontonan d   TV INDO   , kebanyakan  pembodohan masall   d filem filem nya  dan SANGAT LAH KURANG  MENDIDIK ,,,",0,2023-07-31T08:19:42Z,2023-07-31T08:19:42Z,6
RYwFpsaeHDQ,priority,UgzORO5JjMpHlm-RP4l4AaABAg,,False,@zonderpunjer5991,"Bonus demografi yg berupa jml angkatan muda produktif di th 2045 ibarat pedang, klo cakap mengendalikannya akan sangat bermanfaat klo sebaiknya, bursa melukai diri sendiri. Artinya banyaknya angkatan muda produktif klo pengetahuan dan skill-nya rendah akan jadi negara, tp klo pengetahuan dan skill tinggi akan benar2 jadi bonus demografi. Bisnis AI sektor pendidikan ini semoga menjadi kontributor terdongkraknya pengetahuan dan skill angkatan muda produktif.",0,2023-07-31T08:03:33Z,2023-07-31T08:05:27Z,11
RYwFpsaeHDQ,priority,Ugy0Wu3bSNINjOnWdyt4AaABAg,,False,@xplashcomnewvois3288,Mantap tehnologi AI bisa memperpendek kesenjangan bangsa Indonesia  yang 3 s/d 5 th tertinggal tehnologinya dari kebanyakan negara maju & berkembang lainnya...Sokong anak2 muda kita yg setelah belajar dimanca negara mau/sudi pulang kampung memakai ilmunya untuk  memajukan bangsa dan negara Indonesia yg kita Cintai ini 🇮🇩❤👍🙏,2,2023-07-31T03:45:01Z,2023-07-31T03:45:01Z,9
RYwFpsaeHDQ,priority,Ugwv-JpSwSECAk8Glgx4AaABAg,,False,@veronikawalenmaran7586,"Mas Davyn... saya seorang ibu yang berharap bisa menggunakan MASA IA terutama dalam pemebelajaran bahasa inggris untuk anak saya yang baru kelas VII dan kelas III, bagaimana cara saya bisa menemukan MASA IA ini. terimakasih",0,2023-07-31T01:22:07Z,2023-07-31T01:22:07Z,6
RYwFpsaeHDQ,priority,UgykpPuMoG3SY6Zb9KN4AaABAg,,False,@syahronisulaiman,"saya tanya sm chatGPT kenapa dia bisa pintar dan cerdas

Pertanyaan mengenai alasan mengapa ada orang yang cerdas dan ada yang tidak merupakan topik yang kompleks dan dipengaruhi oleh berbagai faktor. Beberapa faktor yang dapat mempengaruhi tingkat kecerdasan seseorang meliputi:

1. Faktor Genetik: Kecerdasan memiliki komponen genetik yang signifikan. Beberapa orang mungkin memiliki predisposisi genetik untuk kecerdasan yang lebih tinggi dari orang lain.

2. Faktor Lingkungan: Lingkungan di mana seseorang dibesarkan dan hidup juga memiliki dampak besar pada tingkat kecerdasannya. Akses pendidikan yang baik, stimulasi intelektual, dan kesempatan untuk belajar dan berkembang dapat meningkatkan kecerdasan seseorang.

3. Faktor Pendidikan: Akses pendidikan yang baik dan berkualitas adalah faktor penting dalam pengembangan kecerdasan. Individu yang mendapatkan pendidikan yang baik memiliki kesempatan untuk mengasah keterampilan kognitif dan intelektual mereka.

4. Faktor Kesehatan: Kesehatan fisik dan mental juga berpengaruh pada kecerdasan seseorang. Kondisi kesehatan yang baik dapat mendukung fungsi kognitif yang optimal.

5. Faktor Sosial dan Ekonomi: Kondisi sosial dan ekonomi seseorang juga dapat memengaruhi aksesnya terhadap pendidikan dan kesempatan untuk belajar, yang pada gilirannya mempengaruhi perkembangan kecerdasannya.

6. Motivasi dan Ketekunan: Motivasi untuk belajar dan ketekunan dalam menghadapi tantangan intelektual dapat mempengaruhi tingkat kecerdasan seseorang. Orang yang lebih termotivasi dan gigih dalam belajar cenderung mencapai potensi intelektual mereka dengan lebih baik.

Perlu dicatat bahwa faktor-faktor di atas saling terkait dan kompleks, sehingga tidak ada satu jawaban tunggal yang dapat menjelaskan semua perbedaan kecerdasan di antara individu. Sebaliknya, tingkat kecerdasan seseorang dipengaruhi oleh kombinasi faktor-faktor tersebut.

Penting untuk diingat bahwa kecerdasan tidak selalu dapat diukur secara tepat dengan skala tertentu, dan ada berbagai jenis kecerdasan yang tidak dapat diukur dengan metode tes intelejensi tradisional. Setiap individu unik dengan potensi dan bakat yang berbeda-beda, dan kita semua dapat mengembangkan dan meningkatkan kecerdasan kita melalui upaya dan kesempatan yang tepat.",0,2023-07-31T00:49:44Z,2023-07-31T00:49:44Z,11
RYwFpsaeHDQ,priority,Ugxsk1Mnha1HqvlOtL94AaABAg,,False,@F9AİXONA,"Kasus pelaporan pelanggaran yang melibatkan Roy Shakti telah menciptakan kegemparan di kalangan masyarakat Indonesia. Dalam artikel ini, kita akan membahas pentingnya pelaporan pelanggaran terhadap praktik tidak etis dalam pendidikan, khususnya terkait dengan kursus online yang dilakukan oleh tokoh publik seperti Roy Shakti.",0,2023-07-30T18:31:16Z,2023-07-30T18:31:16Z,12
RYwFpsaeHDQ,priority,UgwQ4NjjOwQTizerGb54AaABAg,,False,@yigiterensavc6632,"Sistem evaluasi dan penilaian dalam kursus online menjadi perhatian penting bagi para siswa. Artikel ini akan membahas pentingnya memiliki sistem penilaian yang adil dan transparan, serta memberikan saran bagi para mentor, termasuk Roy Shakti, untuk meningkatkan kualitas dan kepercayaan dalam penilaian mereka.",0,2023-07-30T18:31:15Z,2023-07-30T18:31:15Z,6
RYwFpsaeHDQ,priority,UgxmNmfCIZws4Rxx8bp4AaABAg,,False,@yusufkaan1907,"Kesimpulannya, pelaporan pelanggaran terhadap praktik tidak etis dalam pendidikan, khususnya dalam kasus Roy Shakti, memiliki peran penting dalam menegakkan keadilan dan akuntabilitas. Pelaporan ini memberikan kesempatan bagi para siswa untuk menyuarakan kekhawatiran mereka dan mendapatkan perlindungan hukum yang pantas. Selain itu, pelaporan juga berkontribusi dalam meningkatkan kualitas pendidikan secara keseluruhan dan melindungi hak-hak siswa. Oleh karena itu, masyarakat harus mendukung dan memberikan perhatian serius terhadap pelaporan pelanggaran dalam dunia pendidikan untuk menciptakan lingkungan pendidikan yang lebih adil dan berkualitas.",0,2023-07-30T18:31:15Z,2023-07-30T18:31:15Z,6
RYwFpsaeHDQ,priority,Ugz7JBPrU3NxegMq0VB4AaABAg,,False,@Hasann_60,"Dalam dunia pendidikan, integritas dan etika pengajaran harus dijaga dengan ketat. Para mentor dan pengajar harus bertanggung jawab atas apa yang mereka ajarkan dan bagaimana mereka mendekati proses pembelajaran. Kegagalan untuk mematuhi etika pengajaran dapat merusak reputasi mentor dan juga membahayakan perkembangan siswa. Pelaporan pelanggaran seperti yang terjadi dalam kasus Roy Shakti memberikan kesempatan bagi pihak berwenang dan masyarakat untuk mengevaluasi dan menuntut pertanggungjawaban atas tindakan yang tidak etis dalam dunia pendidikan.",2,2023-07-30T18:31:14Z,2023-07-30T18:31:14Z,11
RYwFpsaeHDQ,priority,Ugx4LOvbWOCiI_niho14AaABAg,,False,@eensmuhammed4073,"Kasus pelaporan pelanggaran yang melibatkan Roy Shakti telah menciptakan kegemparan di kalangan masyarakat Indonesia. Dalam artikel ini, kita akan membahas pentingnya pelaporan pelanggaran terhadap praktik tidak etis dalam pendidikan, khususnya terkait dengan kursus online yang dilakukan oleh tokoh publik seperti Roy Shakti.",0,2023-07-30T18:31:14Z,2023-07-30T18:31:14Z,12
RYwFpsaeHDQ,priority,Ugxhjq8t2b5DXiedS854AaABAg,,False,@itaamelia6715,"belajar AI satu tahun mah cuma bisa makai produk yg udah jadi, tp nggak bisa ML buat dari nol",0,2023-07-30T15:08:42Z,2023-07-30T15:08:42Z,9
RYwFpsaeHDQ,priority,Ugwwl5TE5Fx-N-jcoQd4AaABAg,,False,@Hobi-gambar,"Ini berkwalitas pendidikan indonesia, pasti bisa maju terus",0,2023-07-30T10:49:22Z,2023-07-30T10:49:22Z,6
RYwFpsaeHDQ,priority,UgwiqcN-shJ3oe7Go2B4AaABAg,,False,@Akalanka_Chanel,sangat membantu pake ChatGPT buat ngerjain tugas kuliah heheheh,0,2023-07-30T09:26:13Z,2023-07-30T09:26:13Z,9
RYwFpsaeHDQ,priority,Ugz9hFrtzPbmXUX4xpR4AaABAg,,False,@aryadwipa8499,"Alhamdulillah..mantap acara nya pak helmi dg bintang tamu yg sangat muda berbakat, ..
Tantangan ke depan dlm sektor SDM bukan hanya pd tehnologi AI dan yg lain nya , tp bgmn negara di tuntut utk melayani rakyat nya, khususnya keselamatan, kesejahteraan dan kebahagiaan, baik dlm memberikan kebutuhan pangan, sandang dan papan secara khusus di saat rakyat hidup dlm dunia tehnologi..jadi harus benar benar kembali ke UUD 45 tentang perekenomian indonesia ayat 1 & 2, so.. itu juga beberapa tahun lalu di lakukan di negara China, ..namun saya akan melihat bahwa cina mungkin melupakan jika Tehnologi AI akan banyak menciptakan pengangguran krn banyak nya jumlah penduduk di negara china namun tdk di imbangi dengan membuat struktur perekonomian di bidang pangan pd  khususnya yg di kelola oleh negara, dan sektor lain pd umumnya yg di kelola oleh negara... dan itu bs saja terjadi di indonesia jika pengelolaan sumber pangan terlupakan walau nusantara penuh dg bahan pangan.. bagaimana nasib orang kota ?,.. subsidi rakyat merupakan program program bagus dari pemerintah..bukan menciptakan org pemalas tp lbh tepatnya krn aktifitas manusia akan di tergantikan oleh tehnogi terbarukan, khusus nya AI.. jd..

Intinya ke depan adalah.. manusia sbg boss dg makan minum tidur dn aktifitas lainya dan yg bekerja adlh tehnologi robot, dan negara yg mengelola hal itu dan membayar semua nya. Klaw tidak siap... banyak rakyat indonesia yg kelaparan..itu kata analisa orang pinter yg kwatir sih.. ayoo..lets go... kerja cepat..

Sayang..saya belum menemukan penggati presiden utk mengganti pak jokowi ? .. saya harus katakan hal itu.

Calon presiden 2024 harus mempunyai rencana jangka pendek dan panjang di segala sektor.. agar masyarakat yg mau memilih tahu cara kerja nya..adakan survei nya..mana ade ade mahasiswa ku ? Koq pd diem sih ?..hadeeehhh..sambil duduk manis..ciptakan rasa aman de ?...ayoo bangun dan wujudkan mimpi mimpi mu ?",1,2023-07-30T08:44:35Z,2023-07-30T08:44:35Z,9
RYwFpsaeHDQ,priority,UgwPrVzsL-ICDrm6B_B4AaABAg,,False,@arywidos,"Wah wah guru AI, ya seperti nanyak ke OpenAi tentang soal tertentu",0,2023-07-30T05:38:50Z,2023-07-30T05:38:50Z,9
RYwFpsaeHDQ,priority,UgwXmLGE76jFcQFpHkJ4AaABAg,,False,@ongkowarsito3640,Cara mendaftar anak belajar di MASA AI bagaimana ya bro,0,2023-07-30T04:31:31Z,2023-07-30T04:31:31Z,9
RYwFpsaeHDQ,priority,Ugzltnrk-SJDoOZsXTV4AaABAg,,False,@marisaandibumbung6822,Bangga dengan pemikiran Davyn. Semoga bisa berkolaborasi menjadikan Indonesia maju khususnya di bidang pendidikan,8,2023-07-30T02:35:37Z,2023-07-30T02:35:37Z,6
RYwFpsaeHDQ,priority,UgwGXR_5_15ThX93iwN4AaABAg,,False,@donadinaran8203,"Jangan anggap ini ancaman bagi guru, tapi motifasi untuk guru agar lebih kompeten, misalnya menguasai sikologi anak, moral, akhlak dll yg tidak dikuasai AI, tidak semua bisa dikuasai AI, AI ciptaan manusia, Manusia ciptaan Allah, buang oldmind , newmind untuk indonesia",0,2023-07-30T00:46:08Z,2023-07-30T00:48:14Z,14
RYwFpsaeHDQ,priority,Ugx_WaMTlQcnEzWPzbN4AaABAg,,False,@nbbchannel24,"Aku sangat setuju dengan pernyataan Davyn mengenai pendidikan sangat penting untuk difokuskan biar mencetak SDM yang berkualitas. Namun, you know lah mengenai guru, guru itu bekerja sesuai dengan gajinya. Mereka bisa aja ekstra memberikan yg terbaik untuk mencetak SDM yang terdidik sesuai kebutuhan masyarakat, namun mereka tidak mendapatkan perhargaan yang layak untuk itu. Bayangkan satu bulan di gaji 500ribu? Mau dapat apa coba, mungkin ini yang harus diperbaiki. Pendidikan, ekonomi, saya yakin Indonesia akan lebih baik.",0,2023-07-29T23:22:05Z,2023-07-29T23:22:05Z,12
RYwFpsaeHDQ,priority,UgwUtSZnjAssq9fDEVt4AaABAg,,False,@husnanh6188,Sayang pendidikan jadi bisnis terpopuler di Indonesia,0,2023-07-29T17:54:00Z,2023-07-29T17:54:00Z,6
RYwFpsaeHDQ,priority,Ugyo023g6kq94nOtxuZ4AaABAg,,False,@penihandayani1117,salut ada anak muda concern dg pendidikan dan  pembangunan SDM Indonesia..,1,2023-07-29T16:30:06Z,2023-07-29T16:30:06Z,6
